fid,id,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,CenDeg,CatCenDeg,Clossnes,CatClossnes
"3243","1000000000003242","51970","(610369.0941749733, 5034960.959315779)","51970",Laurendeau / Jacques-Hertel,"51970",,"45.459452","-73.588319",,http://m.stm.info/fr/horaires/arrets/51970/bus,"0",,,"1",,,0.000231481481,"1",1.958250281988,"4"
"3244","1000000000003243","51962","(610359.2128266081, 5034739.859205381)","51962",Laurendeau / Jolicoeur,"51962",,"45.457464","-73.588495",,http://m.stm.info/fr/horaires/arrets/51962/bus,"0",,,"1",,,0.000231481481,"1",1.92039518295,"4"
"3245","1000000000003244","51960","(610349.6340050269, 5034537.100977279)","51960",Laurendeau / Desmarchais,"51960",,"45.455641","-73.588663",,http://m.stm.info/fr/horaires/arrets/51960/bus,"0",,,"1",,,0.000231481481,"1",1.883975888391,"4"
"3246","1000000000003245","51934","(610296.1526859156, 5034384.691992018)","51934",Laurendeau / Springland,"51934",,"45.454278","-73.589381",,http://m.stm.info/fr/horaires/arrets/51934/bus,"0",,,"1",,,0.000231481481,"1",1.848912230793,"4"
"3247","1000000000003246","54075","(610288.0223487031, 5034166.0679127)","54075",Laurendeau / D'Arcy-McGee,"54075",,"45.452312","-73.589534",,http://m.stm.info/fr/horaires/arrets/54075/bus,"0",,,"1",,,0.000231481481,"1",1.81512990175,"4"
"3248","1000000000003247","53860","(610130.8306253894, 5034088.854605828)","53860",Hadley / Allard,"53860",,"45.451642","-73.591561",,http://m.stm.info/fr/horaires/arrets/53860/bus,"0",,,"1",,,0.000231481481,"1",1.782559926299,"3"
"3249","1000000000003248","53856","(610011.2611321989, 5034042.753280131)","53856",Station Monk (Allard / Monk),"53856",,"45.451246","-73.593100",,http://m.stm.info/fr/horaires/arrets/53856/bus,"0",,,"1",,,0.000231481481,"1",1.751138192847,"3"
"3250","1000000000003249","51730","(609673.6696170911, 5033948.839012105)","51730",Allard / Dumas,"51730",,"45.450454","-73.597437",,http://m.stm.info/fr/horaires/arrets/51730/bus,"0",,,"1",,,0.000231481481,"1",1.720805031959,"3"
"3251","1000000000003250","51639","(609396.2790926244, 5033873.993611967)","51639",Allard / De Montmagny,"51639",,"45.449824","-73.601000",,http://m.stm.info/fr/horaires/arrets/51639/bus,"0",,,"1",,,0.000231481481,"1",1.691504838172,"3"
"3252","1000000000003251","51562","(609125.4180773532, 5033801.163225787)","51562",Allard / Irwin,"51562",,"45.449211","-73.604479",,http://m.stm.info/fr/horaires/arrets/51562/bus,"0",,,"1",,,0.000231481481,"1",1.663185729799,"3"
"3253","1000000000003252","56968","(608845.8769918395, 5033727.861030445)","56968",Allard / Newman,"56968",,"45.448595","-73.608069",,http://m.stm.info/fr/horaires/arrets/56968/bus,"0",,,"1",,,0.000231481481,"1",1.635799242351,"3"
"3254","1000000000003253","54112","(609104.8776854689, 5033443.3044508975)","54112",Station Angrignon,"54112",,"45.445994","-73.604821",,http://m.stm.info/fr/horaires/arrets/54112/bus,"0",,,"2",,,0.000231481481,"1",1.699756911264,"3"
"3255","1000000000003254","61042","(611825.2653363871, 5040471.489175763)","61042",Station Place-des-Arts / Jeanne-Mance,"61042",,"45.508806","-73.568444",,http://m.stm.info/fr/horaires/arrets/61042/bus,"0",,,"1",,,0.000347222222,"2",2.643307053769,"5"
"3256","1000000000003255","52442","(611610.8397481941, 5040459.001939198)","52442",Sherbrooke / De Bleury,"52442",,"45.508728","-73.571191",,http://m.stm.info/fr/horaires/arrets/52442/bus,"0",,,"1",,,0.000347222222,"2",2.633551937095,"5"
"3257","1000000000003256","50111","(611427.6865358034, 5040542.317416018)","50111",du Parc / Milton,"50111",,"45.509507","-73.573516",,http://m.stm.info/fr/horaires/arrets/50111/bus,"0",,,"1",,,0.000231481481,"1",2.565477509866,"5"
"3258","1000000000003257","50112","(611269.7348529563, 5040641.199002638)","50112",du Parc / Prince-Arthur,"50112",,"45.510422","-73.575515",,http://m.stm.info/fr/horaires/arrets/50112/bus,"0",,,"1",,,0.000231481481,"1",2.50083370332,"5"
"3259","1000000000003258","50115","(611154.2409759072, 5040716.6099936925)","50115",du Parc / Léo-Pariseau,"50115",,"45.511119","-73.576976",,http://m.stm.info/fr/horaires/arrets/50115/bus,"0",,,"1",,,0.000231481481,"1",2.439367561393,"5"
"3260","1000000000003259","60663","(611085.4194067396, 5040773.068040903)","60663",du Parc / des Pins,"60663",,"45.511638","-73.577844",,http://m.stm.info/fr/horaires/arrets/60663/bus,"0",,,"1",,,0.000231481481,"1",2.380850400328,"5"
"3261","1000000000003260","53702","(610553.3144692363, 5041110.3962061)","53702",Monument Sir-George-Étienne-Cartier,"53702",,"45.514758","-73.584578",,http://m.stm.info/fr/horaires/arrets/53702/bus,"0",,,"1",,,0.000347222222,"2",2.325074965579,"5"
"3262","1000000000003261","51880","(610218.366799901, 5041319.53947509)","51880",du Parc / du Mont-Royal,"51880",,"45.516693","-73.588818",,http://m.stm.info/fr/horaires/arrets/51880/bus,"0",,,"1",,,0.000231481481,"1",2.271962941849,"5"
"3263","1000000000003262","51798","(609950.8929801979, 5041473.539226831)","51798",du Parc / Villeneuve,"51798",,"45.518121","-73.592207",,http://m.stm.info/fr/horaires/arrets/51798/bus,"0",,,"1",,,0.000347222222,"2",2.245390240553,"5"
"3264","1000000000003263","51750","(609796.4499201147, 5041566.628011811)","51750",du Parc / Saint-Joseph,"51750",,"45.518983","-73.594163",,http://m.stm.info/fr/horaires/arrets/51750/bus,"0",,,"1",,,0.000231481481,"1",2.195817523433,"5"
"3265","1000000000003264","51709","(609683.7825359956, 5041634.3353093)","51709",du Parc / Laurier,"51709",,"45.519610","-73.595590",,http://m.stm.info/fr/horaires/arrets/51709/bus,"0",,,"1",,,0.000231481481,"1",2.148386413239,"5"
"3266","1000000000003265","51671","(609549.8587494248, 5041716.00901981)","51671",du Parc / Fairmount,"51671",,"45.520366","-73.597286",,http://m.stm.info/fr/horaires/arrets/51671/bus,"0",,,"1",,,0.000231481481,"1",2.102961063959,"4"
"3267","1000000000003266","51576","(609177.0623916503, 5041913.32042831)","51576",du Parc / Saint-Viateur,"51576",,"45.522200","-73.602014",,http://m.stm.info/fr/horaires/arrets/51576/bus,"0",,,"1",,,0.000347222222,"2",2.059416880959,"4"
"3268","1000000000003267","51501","(608919.443342005, 5042069.645654157)","51501",du Parc / Bernard,"51501",,"45.523647","-73.605277",,http://m.stm.info/fr/horaires/arrets/51501/bus,"0",,,"1",,,0.000231481481,"1",2.017649016059,"4"
"3269","1000000000003268","51406","(608561.7281141835, 5042287.14671667)","51406",du Parc / Van Horne,"51406",,"45.525660","-73.609808",,http://m.stm.info/fr/horaires/arrets/51406/bus,"0",,,"1",,,0.000231481481,"1",1.977541694851,"4"
"3270","1000000000003269","51349","(608260.920887582, 5042471.977508846)","51349",du Parc / Beaubien,"51349",,"45.527370","-73.613618",,http://m.stm.info/fr/horaires/arrets/51349/bus,"0",,,"1",,,0.000231481481,"1",1.938997821351,"4"
"3271","1000000000003270","51285","(608112.2783269555, 5042562.317009744)","51285",du Parc / No 6659,"51285",,"45.528206","-73.615501",,http://m.stm.info/fr/horaires/arrets/51285/bus,"0",,,"1",,,0.000231481481,"1",1.901927724766,"4"
"3272","1000000000003271","51258","(607898.7743266725, 5042690.99425627)","51258",du Parc / Beaumont,"51258",,"45.529397","-73.618206",,http://m.stm.info/fr/horaires/arrets/51258/bus,"0",,,"1",,,0.000347222222,"2",1.866248463028,"4"
"3273","1000000000003272","51093","(607424.4076301127, 5042769.194580356)","51093",Station Parc (Hutchison / Ogilvy),"51093",,"45.530174","-73.624262",,http://m.stm.info/fr/horaires/arrets/51093/bus,"0",,,"1",,,0.000231481481,"1",1.831899090598,"4"
"3274","1000000000003273","51069","(607347.7132759534, 5042659.306923337)","51069",Ogilvy / Querbes,"51069",,"45.529197","-73.625268",,http://m.stm.info/fr/horaires/arrets/51069/bus,"0",,,"1",,,0.000231481481,"1",1.798791305804,"4"
"3275","1000000000003274","51056","(607272.5506689755, 5042468.877545747)","51056",Ogilvy / Champagneur,"51056",,"45.527495","-73.626272",,http://m.stm.info/fr/horaires/arrets/51056/bus,"0",,,"1",,,0.000231481481,"1",1.766858986289,"3"
"3276","1000000000003275","50964","(606987.3191973567, 5042572.354294108)","50964",Champagneur / Saint-Roch,"50964",,"45.528470","-73.629901",,http://m.stm.info/fr/horaires/arrets/50964/bus,"0",,,"1",,,0.000347222222,"2",2.055103950289,"4"
"3277","1000000000003276","50896","(606743.4440247879, 5042669.65781638)","50896",Champagneur / Ball,"50896",,"45.529383","-73.633002",,http://m.stm.info/fr/horaires/arrets/50896/bus,"0",,,"1",,,0.000231481481,"1",2.013374733208,"4"
"3278","1000000000003277","50829","(606498.576661114, 5042766.064691713)","50829",Champagneur / Jarry,"50829",,"45.530288","-73.636116",,http://m.stm.info/fr/horaires/arrets/50829/bus,"0",,,"1",,,0.000347222222,"2",1.973306428006,"4"
"3279","1000000000003278","50739","(606255.8996337224, 5042862.740279856)","50739",Champagneur / d'Anvers,"50739",,"45.531195","-73.639202",,http://m.stm.info/fr/horaires/arrets/50739/bus,"0",,,"1",,,0.000347222222,"2",1.953157568262,"4"
"3280","1000000000003279","50676","(606011.1454977455, 5042953.388927917)","50676",Champagneur / de Liège,"50676",,"45.532048","-73.642316",,http://m.stm.info/fr/horaires/arrets/50676/bus,"0",,,"1",,,0.000231481481,"1",1.915427735435,"4"
"3281","1000000000003280","50588","(605702.755932959, 5043066.532679774)","50588",Champagneur / Crémazie,"50588",,"45.533113","-73.646240",,http://m.stm.info/fr/horaires/arrets/50588/bus,"0",,,"1",,,0.000347222222,"2",1.879127958656,"4"
"3282","1000000000003281","54225","(605885.3796910482, 5043227.196130646)","54225",Aréna Howie-Morenz,"54225",,"45.534531","-73.643867",,http://m.stm.info/fr/horaires/arrets/54225/bus,"0",,,"1",,,0.000231481481,"1",1.844182471274,"4"
"3283","1000000000003282","59089","(605981.2343498797, 5043207.257310423)","59089",Querbes / Durocher,"59089",,"45.534337","-73.642644",,http://m.stm.info/fr/horaires/arrets/59089/bus,"0",,,"2",,,0.000231481481,"1",1.810512992491,"4"
"3284","1000000000003283","50682","(606045.0729238339, 5043090.095882281)","50682",de Liège / De L'Épée,"50682",,"45.533273","-73.641852",,http://m.stm.info/fr/horaires/arrets/50682/bus,"0",,,"1",,,0.000347222222,"2",1.810691474809,"4"
"3285","1000000000003284","50748","(606250.7122318639, 5042924.551250612)","50748",Bloomfield / d'Anvers,"50748",,"45.531752","-73.639255",,http://m.stm.info/fr/horaires/arrets/50748/bus,"0",,,"1",,,0.000347222222,"2",1.778219283218,"3"
"3286","1000000000003285","50837","(606490.7723157853, 5042830.053657208)","50837",Bloomfield / Jarry,"50837",,"45.530865","-73.636202",,http://m.stm.info/fr/horaires/arrets/50837/bus,"0",,,"1",,,0.000231481481,"1",1.746891258307,"3"
"3287","1000000000003286","50907","(606740.9179832091, 5042730.8470724635)","50907",Bloomfield / Ball,"50907",,"45.529934","-73.633021",,http://m.stm.info/fr/horaires/arrets/50907/bus,"0",,,"1",,,0.000347222222,"2",1.741802659102,"3"
"3288","1000000000003287","50970","(606982.097927741, 5042635.720112654)","50970",Bloomfield / Saint-Roch,"50970",,"45.529041","-73.629954",,http://m.stm.info/fr/horaires/arrets/50970/bus,"0",,,"1",,,0.000231481481,"1",1.711733796329,"3"
"3289","1000000000003288","51062","(607265.4615899918, 5042522.54297625)","51062",Bloomfield / Ogilvy,"51062",,"45.527979","-73.626351",,http://m.stm.info/fr/horaires/arrets/51062/bus,"0",,,"1",,,0.000347222222,"2",1.68268547765,"3"
"3290","1000000000003289","51070","(607348.4935724004, 5042627.426062706)","51070",Ogilvy / Querbes,"51070",,"45.528910","-73.625265",,http://m.stm.info/fr/horaires/arrets/51070/bus,"0",,,"1",,,0.000231481481,"1",1.654710308842,"3"
"3291","1000000000003290","51094","(607399.5499363845, 5042756.655472165)","51094",Station Parc (Ogilvy / Hutchison),"51094",,"45.530065","-73.624583",,http://m.stm.info/fr/horaires/arrets/51094/bus,"0",,,"1",,,0.000231481481,"1",1.627650119952,"3"
"3292","1000000000003291","51257","(607903.1946448935, 5042665.621568348)","51257",du Parc / Beaumont,"51257",,"45.529168","-73.618155",,http://m.stm.info/fr/horaires/arrets/51257/bus,"0",,,"1",,,0.000347222222,"2",1.930716561589,"4"
"3293","1000000000003292","50552","(608130.0592916, 5042527.728832747)","50552",du Parc / No 6590,"50552",,"45.527892","-73.615281",,http://m.stm.info/fr/horaires/arrets/50552/bus,"0",,,"1",,,0.000231481481,"1",1.893950941625,"4"
"3294","1000000000003293","51348","(608306.3238937805, 5042421.0862228265)","51348",du Parc / Beaubien,"51348",,"45.526905","-73.613048",,http://m.stm.info/fr/horaires/arrets/51348/bus,"0",,,"1",,,0.000231481481,"1",1.85855937305,"4"
"3295","1000000000003294","51408","(608555.7520891022, 5042271.373853508)","51408",du Parc / Van Horne,"51408",,"45.525519","-73.609888",,http://m.stm.info/fr/horaires/arrets/51408/bus,"0",,,"1",,,0.000231481481,"1",1.824466239687,"4"
"3296","1000000000003295","51503","(608884.0167299262, 5042071.919688331)","51503",du Parc / Bernard,"51503",,"45.523673","-73.605730",,http://m.stm.info/fr/horaires/arrets/51503/bus,"0",,,"1",,,0.000231481481,"1",1.791601373783,"3"
"3297","1000000000003296","51578","(609147.0090841645, 5041912.019266974)","51578",du Parc / Saint-Viateur,"51578",,"45.522193","-73.602399",,http://m.stm.info/fr/horaires/arrets/51578/bus,"0",,,"1",,,0.000347222222,"2",1.782435828738,"3"
"3298","1000000000003297","51673","(609512.7955559178, 5041717.917592922)","51673",du Parc / Fairmount,"51673",,"45.520389","-73.597760",,http://m.stm.info/fr/horaires/arrets/51673/bus,"0",,,"1",,,0.000231481481,"1",1.751054721151,"3"
"3299","1000000000003298","51711","(609648.3569350668, 5041636.382875771)","51711",du Parc / Laurier,"51711",,"45.519634","-73.596043",,http://m.stm.info/fr/horaires/arrets/51711/bus,"0",,,"1",,,0.000231481481,"1",1.720759471672,"3"
"3300","1000000000003299","51751","(609760.4732893222, 5041568.887572939)","51751",du Parc / Saint-Joseph,"51751",,"45.519009","-73.594623",,http://m.stm.info/fr/horaires/arrets/51751/bus,"0",,,"1",,,0.000231481481,"1",1.691494679044,"3"
"3301","1000000000003300","51799","(609920.5974486201, 5041472.563574097)","51799",du Parc / Villeneuve,"51799",,"45.518117","-73.592595",,http://m.stm.info/fr/horaires/arrets/51799/bus,"0",,,"1",,,0.000231481481,"1",1.663208647803,"3"
"3302","1000000000003301","51882","(610160.0842396587, 5041328.406055437)","51882",du Parc / du Mont-Royal,"51882",,"45.516782","-73.589562",,http://m.stm.info/fr/horaires/arrets/51882/bus,"0",,,"1",,,0.000347222222,"2",1.63585308352,"3"
"3303","1000000000003302","53703","(610520.6941953686, 5041094.929662194)","53703",Monument Sir-George-Étienne-Cartier,"53703",,"45.514624","-73.584999",,http://m.stm.info/fr/horaires/arrets/53703/bus,"0",,,"1",,,0.000347222222,"2",1.94978611522,"4"
"3304","1000000000003303","60664","(611042.2308706747, 5040767.5246197535)","60664",du Parc / des Pins,"60664",,"45.511595","-73.578398",,http://m.stm.info/fr/horaires/arrets/60664/bus,"0",,,"1",,,0.000231481481,"1",1.91219815428,"4"
"3305","1000000000003304","52250","(611116.9853369376, 5040720.172874343)","52250",du Parc / Léo-Pariseau,"52250",,"45.511157","-73.577452",,http://m.stm.info/fr/horaires/arrets/52250/bus,"0",,,"1",,,0.000231481481,"1",1.876032024111,"4"
"3306","1000000000003305","52298","(611241.0263757874, 5040643.023555505)","52298",du Parc / Prince-Arthur,"52298",,"45.510443","-73.575882",,http://m.stm.info/fr/horaires/arrets/52298/bus,"0",,,"1",,,0.000231481481,"1",1.841208547348,"4"
"3307","1000000000003306","52365","(611400.3922766469, 5040539.276582472)","52365",du Parc / Milton,"52365",,"45.509484","-73.573866",,http://m.stm.info/fr/horaires/arrets/52365/bus,"0",,,"1",,,0.000231481481,"1",1.807654318346,"4"
"3308","1000000000003307","52443","(611573.876432215, 5040428.449893359)","52443",du Parc / Sherbrooke,"52443",,"45.508459","-73.571671",,http://m.stm.info/fr/horaires/arrets/52443/bus,"0",,,"1",,,0.000231481481,"1",1.775301186677,"3"
"3309","1000000000003308","52534","(611779.4571418532, 5040292.750438591)","52534",Station Place-des-Arts / De Bleury,"52534",,"45.507205","-73.569071",,http://m.stm.info/fr/horaires/arrets/52534/bus,"0",,,"1",,,0.000231481481,"1",1.744085795105,"3"
"3310","1000000000003309","52608","(611931.1593311584, 5040199.103975844)","52608",De Bleury / Sainte-Catherine,"52608",,"45.506338","-73.567151",,http://m.stm.info/fr/horaires/arrets/52608/bus,"0",,,"1",,,0.000462962963,"3",2.526173953515,"5"
"3311","1000000000003310","61108","(611867.4446451984, 5040542.476707426)","61108",du Président-Kennedy / Saint-Urbain,"61108",,"45.509438","-73.567888",,http://m.stm.info/fr/horaires/arrets/61108/bus,"0",,,"1",,,0.000231481481,"1",2.643050719855,"5"
"3312","1000000000003311","53650","(617559.6965479437, 5055165.0768190855)","53650",Saint-Jean-Baptiste / Notre-Dame,"53650",,"45.640074","-73.491522",,http://m.stm.info/fr/horaires/arrets/53650/bus,"0",,,"1",,,0.000231481481,"1",1.994063563766,"4"
"3313","1000000000003312","53622","(617449.8903953971, 5055208.57709324)","53622",Saint-Jean-Baptiste / Victoria,"53622",,"45.640484","-73.492920",,http://m.stm.info/fr/horaires/arrets/53622/bus,"0",,,"1",,,0.000347222222,"2",2.18159784622,"5"
"3314","1000000000003313","54132","(617273.5423401564, 5055246.161259383)","54132",Saint-Jean-Baptiste / No 850,"54132",,"45.640852","-73.495173",,http://m.stm.info/fr/horaires/arrets/54132/bus,"0",,,"1",,,0.000231481481,"1",2.134664635353,"5"
"3315","1000000000003314","53581","(617089.8398393977, 5055285.279473913)","53581",Saint-Jean-Baptiste / De La Gauchetière,"53581",,"45.641235","-73.497520",,http://m.stm.info/fr/horaires/arrets/53581/bus,"0",,,"1",,,0.000231481481,"1",2.089708265936,"4"
"3316","1000000000003315","53553","(616876.7891572886, 5055330.632974881)","53553",Saint-Jean-Baptiste / René-Lévesque,"53553",,"45.641679","-73.500242",,http://m.stm.info/fr/horaires/arrets/53553/bus,"0",,,"1",,,0.000231481481,"1",2.046606416315,"4"
"3317","1000000000003316","53730","(616569.9144442937, 5055395.135084174)","53730",Saint-Jean-Baptiste / Place Pointe-aux-Trembles,"53730",,"45.642311","-73.504163",,http://m.stm.info/fr/horaires/arrets/53730/bus,"0",,,"1",,,0.000231481481,"1",2.005246652806,"4"
"3318","1000000000003317","53503","(616407.9850300871, 5055429.344982767)","53503",Saint-Jean-Baptiste / De Montigny,"53503",,"45.642646","-73.506232",,http://m.stm.info/fr/horaires/arrets/53503/bus,"0",,,"1",,,0.000231481481,"1",1.965525450357,"4"
"3319","1000000000003318","53480","(616216.7062152121, 5055469.903151483)","53480",Saint-Jean-Baptiste / Ontario,"53480",,"45.643043","-73.508676",,http://m.stm.info/fr/horaires/arrets/53480/bus,"0",,,"1",,,0.000347222222,"2",1.93587017621,"4"
"3320","1000000000003319","53438","(615920.0490089388, 5055530.737089833)","53438",Saint-Jean-Baptiste / Forsyth,"53438",,"45.643640","-73.512467",,http://m.stm.info/fr/horaires/arrets/53438/bus,"0",,,"1",,,0.000347222222,"2",1.89882454646,"4"
